Index,Num_pert,Exp_pert,Fitness
6,1,6.653279592853259,0.8633145003831904
7,1,6.653279592853259,0.8609263193522693
8,1,6.653279592853259,0.8639861071838257
9,1,6.653279592853259,0.8551597488736111
0,9,4.131165162140863,0.8615404640025631
1,9,4.131165162140863,0.8625841208200896
2,9,4.131165162140863,0.8680671076002721
3,9,4.131165162140863,0.8583775883360764
4,9,4.131165162140863,0.8619168144654884
5,9,4.131165162140863,0.8498155641087575
6,9,4.131165162140863,0.8539107355187999
7,9,4.131165162140863,0.8582461585139497
8,9,4.131165162140863,0.8615378427783145
9,9,4.131165162140863,0.8667272524425719
0,8,1.5842046439502377,0.8628644279882526
1,8,1.5842046439502377,0.85956336465587
2,8,1.5842046439502377,0.8525945532926005
3,8,1.5842046439502377,0.8647938128622811
4,8,1.5842046439502377,0.8620344828603056
5,8,1.5842046439502377,0.8709852264524788
6,8,1.5842046439502377,0.8719058495568004
7,8,1.5842046439502377,0.8640475421271702
8,8,1.5842046439502377,0.8609614601398612
9,8,1.5842046439502377,0.8635900565824021
0,4,4.074901177996977,0.8606035811165695
1,4,4.074901177996977,0.8557489099802775
2,4,4.074901177996977,0.8514324908609364
3,4,4.074901177996977,0.862884906302701
4,4,4.074901177996977,0.8637540469245008
5,4,4.074901177996977,0.8640262037235152
6,4,4.074901177996977,0.8604869775941035
7,4,4.074901177996977,0.8574709314422074
8,4,4.074901177996977,0.8691893192320204
9,4,4.074901177996977,0.8590887592402257
0,4,3.0526088544068486,0.8674125387572579
1,4,3.0526088544068486,0.859361776128446
2,4,3.0526088544068486,0.8689563169702322
3,4,3.0526088544068486,0.8672845083353289
4,4,3.0526088544068486,0.8635723223620901
5,4,3.0526088544068486,0.8584110089452555
6,4,3.0526088544068486,0.8650445493443842
7,4,3.0526088544068486,0.8655680979315588
8,4,3.0526088544068486,0.8553417601324237
9,4,3.0526088544068486,0.8600705305914893
0,7,4.80813269309642,0.8588763581627689
1,7,4.80813269309642,0.8667283582715517
2,7,4.80813269309642,0.870634269099469
3,7,4.80813269309642,0.8618403484393394
4,7,4.80813269309642,0.8664316684518301
5,7,4.80813269309642,0.8487369303301535
6,7,4.80813269309642,0.8539795426553469
7,7,4.80813269309642,0.8612300537121633
8,7,4.80813269309642,0.8517293854638055
9,7,4.80813269309642,0.866550811285288
0,1,1.6081623545124613,0.8556917345263396
1,1,1.6081623545124613,0.8577043842269142
2,1,1.6081623545124613,0.8609980753660951
3,1,1.6081623545124613,0.8594474573960951
4,1,1.6081623545124613,0.8513631103315878
5,1,1.6081623545124613,0.8620413635739608
6,1,1.6081623545124613,0.8699085176354332
7,1,1.6081623545124613,0.8572937121089751
8,1,1.6081623545124613,0.8677930258397012
9,1,1.6081623545124613,0.8611607550960698
0,6,6.819698759128544,0.8697092226792251
1,6,6.819698759128544,0.8526382949722616
2,6,6.819698759128544,0.8666712647308714
3,6,6.819698759128544,0.8637139503848119
4,6,6.819698759128544,0.8649257341639562
5,6,6.819698759128544,0.8653618813050676
6,6,6.819698759128544,0.8572362909152625
7,6,6.819698759128544,0.8619152171569617
8,6,6.819698759128544,0.8629476518581695
9,6,6.819698759128544,0.8594658059658404
0,4,6.367816204707992,0.8619813621126273
1,4,6.367816204707992,0.8615403820893068
2,4,6.367816204707992,0.870633982403066
3,4,6.367816204707992,0.8692213882724469
4,4,6.367816204707992,0.8590755302490934
5,4,6.367816204707992,0.8641226565845637
6,4,6.367816204707992,0.8622893969185554
7,4,6.367816204707992,0.8604212012480958
8,4,6.367816204707992,0.8601132893120567
9,4,6.367816204707992,0.867688668349275
0,7,7.448135971414587,0.8601732498167606
1,7,7.448135971414587,0.8661419822156476
2,7,7.448135971414587,0.8692385490999531
3,7,7.448135971414587,0.8583754176347458
4,7,7.448135971414587,0.8494010420677014
5,7,7.448135971414587,0.8619612524078397
6,7,7.448135971414587,0.8510757176666272
7,7,7.448135971414587,0.86412990590788
8,7,7.448135971414587,0.8566874720880547
9,7,7.448135971414587,0.870180551564559
0,10,0.8775683575544657,0.8550470771875186
1,10,0.8775683575544657,0.8535320095714009
2,10,0.8775683575544657,0.8591595322949568
3,10,0.8775683575544657,0.8531898578936049
4,10,0.8775683575544657,0.8679592278397603
5,10,0.8775683575544657,0.8558531446008218
6,10,0.8775683575544657,0.8603340864984356
7,10,0.8775683575544657,0.8514607099782467
8,10,0.8775683575544657,0.8513565163143365
9,10,0.8775683575544657,0.8600209730705268
0,2,6.8833216203950816,0.8550025573319087
1,2,6.8833216203950816,0.85512079911953
2,2,6.8833216203950816,0.8592368584103129
3,2,6.8833216203950816,0.8675259067060421
4,2,6.8833216203950816,0.8651454664779827
5,2,6.8833216203950816,0.864647925350155
6,2,6.8833216203950816,0.8608906461285001
7,2,6.8833216203950816,0.870038677802064
8,2,6.8833216203950816,0.8588556341085495
9,2,6.8833216203950816,0.8678052718717408
0,8,5.701851662365016,0.8593384718066044
1,8,5.701851662365016,0.8587809701740711
2,8,5.701851662365016,0.8620944024083798
3,8,5.701851662365016,0.8591359412767128
4,8,5.701851662365016,0.8631876577034997
5,8,5.701851662365016,0.86257412740264
6,8,5.701851662365016,0.8614504003756213
7,8,5.701851662365016,0.8635904251920634
8,8,5.701851662365016,0.8654004214928595
9,8,5.701851662365016,0.8693926279378595
0,3,9.654370211831885,0.8571571627082347
1,3,9.654370211831885,0.8629556793574327
2,3,9.654370211831885,0.8511942461506493
3,3,9.654370211831885,0.856360228623179
4,3,9.654370211831885,0.8625107265411073
5,3,9.654370211831885,0.8657657136659799
6,3,9.654370211831885,0.8608230267341942
7,3,9.654370211831885,0.8600513219325377
8,3,9.654370211831885,0.8565487110293569
9,3,9.654370211831885,0.8561978765462356
0,3,3.921573824920235,0.8614480248911449
1,3,3.921573824920235,0.8682526411291704
2,3,3.921573824920235,0.8638931356362322
3,3,3.921573824920235,0.8502506463775166
4,3,3.921573824920235,0.8577613958543373
5,3,3.921573824920235,0.8618028731239001
6,3,3.921573824920235,0.8631585784969843
7,3,3.921573824920235,0.8652173863183233
8,3,3.921573824920235,0.8597301810053641
9,3,3.921573824920235,0.8544457110054394
0,5,5.4537918641025325,0.8691268194163247
1,5,5.4537918641025325,0.8489519935884878
2,5,5.4537918641025325,0.8585106564233609
3,5,5.4537918641025325,0.8664143028411763
4,5,5.4537918641025325,0.862562127110372
5,5,5.4537918641025325,0.8539272819968751
6,5,5.4537918641025325,0.8674486215473155
7,5,5.4537918641025325,0.8578256977617034
8,5,5.4537918641025325,0.8548111260484493
9,5,5.4537918641025325,0.860134914412113
0,3,1.9929569285064481,0.8530183315317892
1,3,1.9929569285064481,0.856994687761406
2,3,1.9929569285064481,0.8574554498364856
3,3,1.9929569285064481,0.8597812129649681
4,3,1.9929569285064481,0.8578540807055286
5,3,1.9929569285064481,0.8618434611431364
6,3,1.9929569285064481,0.8676222776538325
7,3,1.9929569285064481,0.8566614646287088
8,3,1.9929569285064481,0.8585701664051444
9,3,1.9929569285064481,0.850340259481541
0,2,0.5464848443833337,0.857023644098035
1,2,0.5464848443833337,0.8682864713046393
2,2,0.5464848443833337,0.8531287506032915
3,2,0.5464848443833337,0.8623067625292066
4,2,0.5464848443833337,0.8629100536728429
5,2,0.5464848443833337,0.858109813896355
6,2,0.5464848443833337,0.8605687270253786
7,2,0.5464848443833337,0.8671637681933438
8,2,0.5464848443833337,0.8550552685132984
9,2,0.5464848443833337,0.8594751031206012
0,4,7.856783078782799,0.8541853087589201
1,4,7.856783078782799,0.8546277222642529
2,4,7.856783078782799,0.8593127510436569
3,4,7.856783078782799,0.8553926282655119
4,4,7.856783078782799,0.8634501487380943
5,4,7.856783078782799,0.8716407782545869
6,4,7.856783078782799,0.8587197400138729
7,4,7.856783078782799,0.8728873342116613
8,4,7.856783078782799,0.8624261511024395
9,4,7.856783078782799,0.8482225150712202
0,2,4.642877106429908,0.8638000821753806
1,2,4.642877106429908,0.8638819135199147
2,2,4.642877106429908,0.8576663355186698
3,2,4.642877106429908,0.8549758945664968
4,2,4.642877106429908,0.8553140734512911
5,2,4.642877106429908,0.8607876402068279
6,2,4.642877106429908,0.8604839058469359
7,2,4.642877106429908,0.8549150739725865
8,2,4.642877106429908,0.8612338217220201
9,2,4.642877106429908,0.8583912268934998
0,6,6.186804334783821,0.8701557318474468
1,6,6.186804334783821,0.8585883101917466
2,6,6.186804334783821,0.8673308712392391
3,6,6.186804334783821,0.8599054344204103
4,6,6.186804334783821,0.8625910834470031
5,6,6.186804334783821,0.8626064012262091
6,6,6.186804334783821,0.8586560934125679
7,6,6.186804334783821,0.8616724262608646
8,6,6.186804334783821,0.8672806174555838
9,6,6.186804334783821,0.8577298592500866
0,5,9.904677109417623,0.8566925507100409
1,5,9.904677109417623,0.8587877280178399
2,5,9.904677109417623,0.8572634042035909
3,5,9.904677109417623,0.8584516379211194
4,5,9.904677109417623,0.8654464977003675
5,5,9.904677109417623,0.868227821412059
6,5,9.904677109417623,0.8629665738207181
7,5,9.904677109417623,0.8657469555299467
8,5,9.904677109417623,0.8572288777654323
9,5,9.904677109417623,0.8515933684992406
0,4,2.2282932661001063,0.8680099731029609
1,4,2.2282932661001063,0.8617713774762799
2,4,2.2282932661001063,0.8580858952250799
3,4,2.2282932661001063,0.8711456126112327
4,4,2.2282932661001063,0.8634698488765912
5,4,2.2282932661001063,0.8593938451688706
6,4,2.2282932661001063,0.8626904851853323
7,4,2.2282932661001063,0.8680014131675227
8,4,2.2282932661001063,0.8591832052264597
9,4,2.2282932661001063,0.8655817364889831
0,3,2.1532493761153084,0.8668466000591731
1,3,2.1532493761153084,0.859954910028115
2,3,2.1532493761153084,0.8534778239513714
3,3,2.1532493761153084,0.8698009245713242
4,3,2.1532493761153084,0.8692259344582539
5,3,2.1532493761153084,0.8613442817501509
6,3,2.1532493761153084,0.8619902497010993
7,3,2.1532493761153084,0.871272578160812
8,3,2.1532493761153084,0.8612462315805754
9,3,2.1532493761153084,0.8590543147153251
0,2,0.8790934929298342,0.8661931780017694
1,2,0.8790934929298342,0.8601609218714626
2,2,0.8790934929298342,0.8612723209531824
3,2,0.8790934929298342,0.8627289025032375
4,2,0.8790934929298342,0.8590356794491772
5,2,0.8790934929298342,0.8650274294735044
6,2,0.8790934929298342,0.8715755753013834
7,2,0.8790934929298342,0.865332843055181
8,2,0.8790934929298342,0.8533237451134642
9,2,0.8790934929298342,0.8579592163719048
0,5,3.4211852339720314,0.8615215829966423
1,5,3.4211852339720314,0.860738819905183
2,5,3.4211852339720314,0.8566454096301804
3,5,3.4211852339720314,0.859654902721454
4,5,3.4211852339720314,0.86309489093905
5,5,3.4211852339720314,0.8641675040932053
6,5,3.4211852339720314,0.859223752289064
7,5,3.4211852339720314,0.8653790011759469
8,5,3.4211852339720314,0.8566504882521648
9,5,3.4211852339720314,0.8603377316384082
0,6,2.5229269228544537,0.8580392865813965
1,6,2.5229269228544537,0.8652454006524881
2,6,2.5229269228544537,0.8576610521135415
3,6,2.5229269228544537,0.8606019428514136
4,6,2.5229269228544537,0.8661918264330158
5,6,2.5229269228544537,0.8555273755745803
6,6,2.5229269228544537,0.8500553242143131
7,6,2.5229269228544537,0.8544072936875355
8,6,2.5229269228544537,0.8640742868058374
9,6,2.5229269228544537,0.8691056857958142
0,1,0.16585168871274414,0.8545688675885292
1,1,0.16585168871274414,0.8665998773267046
2,1,0.16585168871274414,0.8600407551222823
3,1,0.16585168871274414,0.865030992700218
4,1,0.16585168871274414,0.8679482924198454
5,1,0.16585168871274414,0.8549951441820788
6,1,0.16585168871274414,0.8595145033975986
7,1,0.16585168871274414,0.8785392670860406
8,1,0.16585168871274414,0.8581729280614836
9,1,0.16585168871274414,0.8586963128221446
0,3,3.4026716354648636,0.8661529585921932
1,3,3.4026716354648636,0.8533445920375737
2,3,3.4026716354648636,0.8651005370560845
3,3,3.4026716354648636,0.8599726032917996
4,3,3.4026716354648636,0.8585517768787707
5,3,3.4026716354648636,0.8583598541157651
6,3,3.4026716354648636,0.8557118032744987
7,3,3.4026716354648636,0.8654001757530857
8,3,3.4026716354648636,0.8623704091305106
9,3,3.4026716354648636,0.8563221389583066
0,4,1.3263322299903686,0.8650257092950915
1,4,1.3263322299903686,0.8673543393875963
2,4,1.3263322299903686,0.8548994285403494
3,4,1.3263322299903686,0.8682247496648927
4,4,1.3263322299903686,0.8528957073848743
5,4,1.3263322299903686,0.8548021155900918
6,4,1.3263322299903686,0.8685506415610178
7,4,1.3263322299903686,0.8536449679538948
8,4,1.3263322299903686,0.860971084947652
9,4,1.3263322299903686,0.8613287182311716
0,7,2.4427481089889516,0.8537910602491664
1,7,2.4427481089889516,0.8648711799342665
2,7,2.4427481089889516,0.8627251754500057
3,7,2.4427481089889516,0.8653742911636236
4,7,2.4427481089889516,0.8420551020655578
5,7,2.4427481089889516,0.8645174375304926
6,7,2.4427481089889516,0.8616286845812052
7,7,2.4427481089889516,0.8579604860273994
8,7,2.4427481089889516,0.8537883980682894
9,7,2.4427481089889516,0.859772857812674
0,5,0.011651741316289765,0.8685850041726613
1,5,0.011651741316289765,0.8593917563807982
2,5,0.011651741316289765,0.8616623918867857
3,5,0.011651741316289765,0.8573046884855191
4,5,0.011651741316289765,0.855379440231009
5,5,0.011651741316289765,0.8615007360725341
6,5,0.011651741316289765,0.8660972985335238
7,5,0.011651741316289765,0.8593143893088131
8,5,0.011651741316289765,0.8611760319186492
9,5,0.011651741316289765,0.8658600367823296
0,1,3.0685110818120562,0.8608350270264596
1,1,3.0685110818120562,0.8584264086377206
2,1,3.0685110818120562,0.8515078101014776
3,1,3.0685110818120562,0.8582726984094735
4,1,3.0685110818120562,0.8541641341817808
5,1,3.0685110818120562,0.8633614776365334
6,1,3.0685110818120562,0.8582533668806348
7,1,3.0685110818120562,0.8491611590922565
8,1,3.0685110818120562,0.8668612215756902
9,1,3.0685110818120562,0.8512259875380443
0,2,3.724254205946136,0.8501698799053343
1,2,3.724254205946136,0.8737697038245951
2,2,3.724254205946136,0.866496994274919
3,2,3.724254205946136,0.8715693908504198
4,2,3.724254205946136,0.8513348502576502
5,2,3.724254205946136,0.8588762762495133
6,2,3.724254205946136,0.861174762263152
7,2,3.724254205946136,0.8655640841819268
8,2,3.724254205946136,0.8560736960474231
9,2,3.724254205946136,0.860169891373191
0,4,4.480450637255595,0.8651200733680656
1,4,4.480450637255595,0.8598544843740632
2,4,4.480450637255595,0.8655588417334301
3,4,4.480450637255595,0.8602889113367622
4,4,4.480450637255595,0.8476630884771312
5,4,4.480450637255595,0.8605199067237337
6,4,4.480450637255595,0.8455904782718534
7,4,4.480450637255595,0.8544710222020981
8,4,4.480450637255595,0.8678878404355954
9,4,4.480450637255595,0.857866326737569
0,3,5.250591455443104,0.8736105463647055
1,3,5.250591455443104,0.8605452998336501
2,3,5.250591455443104,0.856372679438363
3,3,5.250591455443104,0.8575945795048433
4,3,5.250591455443104,0.8672929454008818
5,3,5.250591455443104,0.8558196420783809
6,3,5.250591455443104,0.8561094921410779
7,3,5.250591455443104,0.8537205738908367
8,3,5.250591455443104,0.8597590554287365
9,3,5.250591455443104,0.8589525374925172
0,6,1.2131941702202917,0.8654273709546726
1,6,1.2131941702202917,0.8584625733410346
2,6,1.2131941702202917,0.8660658438425322
3,6,1.2131941702202917,0.8590355565792894
4,6,1.2131941702202917,0.8568859069550602
5,6,1.2131941702202917,0.8580127466858717
6,6,1.2131941702202917,0.8546221521627225
7,6,1.2131941702202917,0.8624587525790384
8,6,1.2131941702202917,0.8629136578561861
9,6,1.2131941702202917,0.8570812291182631
0,4,2.0792014717510865,0.8589841150533962
1,4,2.0792014717510865,0.8536820746596755
2,4,2.0792014717510865,0.8602213328990855
3,4,2.0792014717510865,0.851990279189872
4,4,2.0792014717510865,0.8639829944800284
5,4,2.0792014717510865,0.8691460690319058
6,4,2.0792014717510865,0.8656921146038562
7,4,2.0792014717510865,0.8663531136376067
8,4,2.0792014717510865,0.8575631657704805
9,4,2.0792014717510865,0.8650452046504455
0,1,0.5262257127819088,0.8601926223022283
1,1,0.5262257127819088,0.8717472654897154
2,1,0.5262257127819088,0.8610858863784481
3,1,0.5262257127819088,0.8607441852235688
4,1,0.5262257127819088,0.8493897789947538
5,1,0.5262257127819088,0.8526997299156064
6,1,0.5262257127819088,0.860569873810988
7,1,0.5262257127819088,0.8739640430287066
8,1,0.5262257127819088,0.8645330010494734
9,1,0.5262257127819088,0.8645597457281422
0,2,2.8842631010536346,0.8512384793098573
1,2,2.8842631010536346,0.8517490856023043
2,2,2.8842631010536346,0.8638896133661473
3,2,2.8842631010536346,0.8633538597035593
4,2,2.8842631010536346,0.8586553152366196
5,2,2.8842631010536346,0.8668717883859461
6,2,2.8842631010536346,0.8680389294395923
7,2,2.8842631010536346,0.8728010795512073
8,2,2.8842631010536346,0.8644979831317667
9,2,2.8842631010536346,0.8622813694192915
0,7,1.653976361251081,0.858825899595971
1,7,1.653976361251081,0.8712109793909512
2,7,1.653976361251081,0.8642039964495527
3,7,1.653976361251081,0.8591455660845047
4,7,1.653976361251081,0.8582434963330717
5,7,1.653976361251081,0.8530058807166029
6,7,1.653976361251081,0.8551021228967538
7,7,1.653976361251081,0.8590720079790072
8,7,1.653976361251081,0.8606745179978189
9,7,1.653976361251081,0.8627227180522741
0,9,4.2835323315583675,0.866071250117544
1,9,4.2835323315583675,0.862916647690095
2,9,4.2835323315583675,0.8650911989446964
3,9,4.2835323315583675,0.8644522345772905
4,9,4.2835323315583675,0.8650638808732201
5,9,4.2835323315583675,0.8581544975784812
6,9,4.2835323315583675,0.8638809715174499
7,9,4.2835323315583675,0.8612756793967513
8,9,4.2835323315583675,0.8613116393169225
9,9,4.2835323315583675,0.8566991037706659
0,5,5.049351742668669,0.873983292644287
1,5,5.049351742668669,0.8578197590505157
2,5,5.049351742668669,0.8632742400169868
3,5,5.049351742668669,0.8574861263515288
4,5,5.049351742668669,0.8684158532953221
5,5,5.049351742668669,0.8603874529858848
6,5,5.049351742668669,0.8645558548483956
7,5,5.049351742668669,0.8534191331021621
8,5,5.049351742668669,0.8621635781545869
9,5,5.049351742668669,0.8615416927014314
0,3,3.4939890973359193,0.8613021783356483
1,3,3.4939890973359193,0.8601266411730764
2,3,3.4939890973359193,0.8645355403604639
3,3,3.4939890973359193,0.8541150681403634
4,3,3.4939890973359193,0.8584507778319151
5,3,3.4939890973359193,0.8619078449637606
6,3,3.4939890973359193,0.8695053405805823
7,3,3.4939890973359193,0.8634053012294512
8,3,3.4939890973359193,0.8507952057153185
9,3,3.4939890973359193,0.8525744026311847
0,4,8.925779788123528,0.8604667859760562
1,4,8.925779788123528,0.8607475846237671
2,4,8.925779788123528,0.8595122917396378
3,4,8.925779788123528,0.8632124364639822
4,4,8.925779788123528,0.8607391885148433
5,4,8.925779788123528,0.8605112239184092
6,4,8.925779788123528,0.8599501181025341
7,4,8.925779788123528,0.8666115090093118
8,4,8.925779788123528,0.8626143877688445
9,4,8.925779788123528,0.8585610740335299
0,10,6.070371536408484,0.8654526821513304
1,10,6.070371536408484,0.8658368962870041
2,10,6.070371536408484,0.8655304587896057
3,10,6.070371536408484,0.8548613388754758
4,10,6.070371536408484,0.8700979830007054
5,10,6.070371536408484,0.8559944040138817
6,10,6.070371536408484,0.8583454783390235
7,10,6.070371536408484,0.8580543995774578
8,10,6.070371536408484,0.8678894787007501
9,10,6.070371536408484,0.854502886459378
0,6,2.6274340549546773,0.8618724174797667
1,6,2.6274340549546773,0.8617541347355131
2,6,2.6274340549546773,0.8618636118045515
3,6,2.6274340549546773,0.8655306226161197
4,6,2.6274340549546773,0.8579149422560685
5,6,2.6274340549546773,0.8673742443092388
6,6,2.6274340549546773,0.8564033559534062
7,6,2.6274340549546773,0.8628796638542013
8,6,2.6274340549546773,0.864156445803404
9,6,2.6274340549546773,0.8644894231963269
0,5,0.6325013903843113,0.8467275981165193
1,5,0.6325013903843113,0.8579871897494404
2,5,0.6325013903843113,0.8552282693137547
3,5,0.6325013903843113,0.8602543848986033
4,5,0.6325013903843113,0.8625567617919847
5,5,0.6325013903843113,0.8567335482955656
6,5,0.6325013903843113,0.8662092739569235
7,5,0.6325013903843113,0.8573401159695151
8,5,0.6325013903843113,0.8666270725282921
9,5,0.6325013903843113,0.8693848052217407
0,1,1.706538315586278,0.8577507471308242
1,1,1.706538315586278,0.8487981604903521
2,1,1.706538315586278,0.8579514346124142
3,1,1.706538315586278,0.8554855998131069
4,1,1.706538315586278,0.8581213227090742
5,1,1.706538315586278,0.8613991636328732
6,1,1.706538315586278,0.8618582464861672
7,1,1.706538315586278,0.8562914624432628
8,1,1.706538315586278,0.858715890090756
9,1,1.706538315586278,0.8556970179314676
0,4,1.1721350360766598,0.8601281975249745
1,4,1.1721350360766598,0.8644523574471779
2,4,1.1721350360766598,0.852727989989544
3,4,1.1721350360766598,0.8645982449593054
4,4,1.1721350360766598,0.8622183781240486
5,4,1.1721350360766598,0.8734195246475358
6,4,1.1721350360766598,0.8538195660628787
7,4,1.1721350360766598,0.8669546846028302
8,4,1.1721350360766598,0.8612934545736914
9,4,1.1721350360766598,0.8685405662303103
0,7,5.811503907486141,0.8653054430704505
1,7,5.811503907486141,0.8718515001102559
2,7,5.811503907486141,0.8657231597285597
3,7,5.811503907486141,0.8607851418524656
4,7,5.811503907486141,0.8735424354908522
5,7,5.811503907486141,0.8595451799126408
6,7,5.811503907486141,0.8539228177243239
7,7,5.811503907486141,0.8586077236338434
8,7,5.811503907486141,0.8701051094541332
9,7,5.811503907486141,0.8601381090291684
0,9,7.591550505479713,0.8631126661159901
1,9,7.591550505479713,0.855002844028312
2,9,7.591550505479713,0.870368665361077
3,9,7.591550505479713,0.8711332437093092
4,9,7.591550505479713,0.8662671047169271
5,9,7.591550505479713,0.8584995981335574
6,9,7.591550505479713,0.8614776774904662
7,9,7.591550505479713,0.8548898856458144
8,9,7.591550505479713,0.8731241863965664
9,9,7.591550505479713,0.859102070144615
0,7,8.278957726766436,0.8650831714454328
1,7,8.278957726766436,0.8764201711069652
2,7,8.278957726766436,0.8583150066071242
3,7,8.278957726766436,0.8544561549458076
4,7,8.278957726766436,0.8499359356410816
5,7,8.278957726766436,0.8499190615099774
6,7,8.278957726766436,0.8570803280724265
7,7,8.278957726766436,0.8664947826169582
8,7,8.278957726766436,0.8662820129298442
9,7,8.278957726766436,0.8593318368327224
0,8,7.114639306948433,0.8580295798603478
1,8,7.114639306948433,0.8649281915616881
2,8,7.114639306948433,0.862004912174244
3,8,7.114639306948433,0.8693305786450808
4,8,7.114639306948433,0.8633467742067612
5,8,7.114639306948433,0.8695096000699877
6,8,7.114639306948433,0.8485873976780539
7,8,7.114639306948433,0.8640882939729218
8,8,7.114639306948433,0.8575932688927196
9,8,7.114639306948433,0.8668793653622907
0,8,5.903040750665621,0.8573122245052357
1,8,5.903040750665621,0.8634624766833918
2,8,5.903040750665621,0.8583855339220823
3,8,5.903040750665621,0.8586531445352873
4,8,5.903040750665621,0.8650155520511249
5,8,5.903040750665621,0.8687251577567424
6,8,5.903040750665621,0.8668802254514971
7,8,5.903040750665621,0.8715672611057163
8,8,5.903040750665621,0.8571318105549478
9,8,5.903040750665621,0.8613102877481696
0,7,6.643224972455646,0.8655934091282161
1,7,6.643224972455646,0.8710436715619132
2,7,6.643224972455646,0.8580285559446246
3,7,6.643224972455646,0.8519695960922773
4,7,6.643224972455646,0.8602770748710107
5,7,6.643224972455646,0.8563986049844553
6,7,6.643224972455646,0.8648581147696497
7,7,6.643224972455646,0.8663058496878614
8,7,6.643224972455646,0.8547468650977109
9,7,6.643224972455646,0.8628315807718772
0,6,5.59762347410941,0.8635287445089439
1,6,5.59762347410941,0.8603662374521168
2,6,5.59762347410941,0.8640633513859246
3,6,5.59762347410941,0.8552048830786533
4,6,5.59762347410941,0.8612509006362693
5,6,5.59762347410941,0.8651210972837883
6,6,5.59762347410941,0.8523113791604134
7,6,5.59762347410941,0.8660549493792461
8,6,5.59762347410941,0.8622724408741912
9,6,5.59762347410941,0.863610452983592
0,8,4.858876040187569,0.8604214879444975
1,8,4.858876040187569,0.8562309285457552
2,8,4.858876040187569,0.8642607623372022
3,8,4.858876040187569,0.8698398743254029
4,8,4.858876040187569,0.8589514316635399
5,8,4.858876040187569,0.8609555214286729
6,8,4.858876040187569,0.8629960216368969
7,8,4.858876040187569,0.8545438021316444
8,8,4.858876040187569,0.859214987570483
9,8,4.858876040187569,0.8688328327341109
0,5,3.9647640801071837,0.8673120311899465
1,5,3.9647640801071837,0.860469284330419
2,5,3.9647640801071837,0.8600763873894215
